ppt_id,ppt_name,O,C,E,A,N,gorilla
ppt_234,Marisa,0.902871941696089,0.007161413372526138,-1.2340979330731159,0.1508548536657501,-1.5844889560894884,0
ppt_235,Kacy,-1.6737814852117905,-1.5761355564595279,-1.0499774685257395,1.4843951303484875,-0.6606090743062315,0
ppt_236,Kalene,1.0818236050755803,-2.390365979310108,0.16577716652848845,-2.364745212339557,2.2134043079744634,1
ppt_237,Majdiyya,-1.0198917787606256,0.014401789453360717,-0.4046225052160771,-0.48322765910207793,0.19236882951070636,0
ppt_238,NA,0.35488253278680765,0.6154233724769936,-1.6038301157107984,0.8794867309562092,0.8882721854700826,1
ppt_239,Hannah,-0.05956430818377009,0.6239750621330479,-1.5120589892209901,-1.2082145456192563,0.08061097829517852,0
ppt_240,Andy,-1.1119649789087147,-0.663222340679684,-0.12966022505117006,-2.0190027181022394,1.6635497798704524,1
ppt_241,Alexander,1.1641626413291013,3.282910220826894e-4,-1.7035851353424534,0.23679103425404235,-0.9155937140716296,1
ppt_242,NA,-0.9450049175723297,-0.28737255686156576,0.1135233602412261,0.08825992629960677,0.1892831453605217,0
ppt_243,Afeef,0.5797112323326697,-1.648494397137818,0.28853758100720334,-1.8340876336366394,-0.23056753474770153,1
ppt_244,Jessie,0.965792086240075,0.538324219263593,0.31820367598722504,0.15064949577534759,-0.016346221035457808,0
ppt_245,Salwa,-0.343010506933167,-0.9997275025763456,-1.6196940943910865,-0.5718563580049574,1.209492226239162,0
ppt_246,Ryan,0.266543407516063,-0.18480642468787775,-0.6527522200903346,1.7804111348872287,-0.6125214684964947,1
ppt_247,Sarah,0.7328516162035621,-0.08387463271145179,-0.93429421301355,-1.4199661668866124,2.654681585851931,0
ppt_248,Pragna,-1.4878427599097395,0.47495721624320064,-0.689673546124785,0.8963479821172985,-0.4000848671415425,1
ppt_249,Alexander,1.0742901584690145,-0.6361337249014516,0.29523339615504507,-1.3491888006917652,-0.5110131849662205,1
ppt_250,Kenaya,0.7428734054513356,-1.8381828941757423,-0.6507720790747703,-0.13000808198153535,-0.7531693431105401,1
ppt_251,NA,-0.21484507964048086,0.7556791347365595,0.2179301641969172,1.5192228715930205,1.6654701215312624,1
ppt_252,Tawheed,-0.6354422948960452,-0.07763754374366827,2.077635464411571,-0.4703599502907454,-1.9863007246875286,0
ppt_253,Destani,0.3571778113177513,-0.006781063314526483,0.1438062551950581,-0.57950405432436,-0.1095722443882293,1
ppt_254,Shanhuan,0.9576673112474017,-2.1090985682822407,0.8458964294027861,-3.3960529960556025,0.34188979262520336,1
ppt_255,Jafar,-0.9324013887611184,0.5755822799318016,-1.7868125806943025,-0.640571422750365,-0.55300203648811,0
ppt_256,Milton,0.5400749162019206,0.4183613890699122,0.5849320228022873,1.970949835147993,-0.42685100798207704,1
ppt_257,Da Qwann,1.4862697627444055,0.07104537035738402,0.04483475325701969,0.6612917667812989,-0.30008306146248365,1
ppt_258,Tianna,0.94793305885412,0.323272897750736,0.45763363660554895,0.28167200304179374,0.46251093128436227,0
ppt_259,NA,1.3318904888451017,0.5977127892732214,2.155467667653574,-1.477569227347425,0.9484644289414699,1
ppt_260,Abbaas,-1.5776731545057217,-0.46815468678167166,-0.3295267156378075,-0.2554365090054276,0.6400205423860852,0
ppt_261,Marisol,0.17395507696585605,-0.9405729834506037,0.5030541900777318,0.8822392347817118,0.8057100445202868,0
ppt_262,Nathan,1.9197980630267166,-0.7403189069193916,-1.2655417399413638,-0.1229423655185278,2.3669678019073253,0
ppt_263,NA,1.3159057079722176,1.2006686280404084,1.4641786399891528,-0.36949848540990565,-2.77248870148228,1
ppt_264,Destinie,-0.12629215853496512,-1.4848836105494276,0.2653889604336288,-0.10107457282528891,0.023927877026625938,1
ppt_265,Jesse,0.3744774988879578,-0.17943935934510227,1.80215718892203,0.37060229839601455,-0.42263708793710086,1
ppt_266,Cody,-1.638316209396961,1.7689024350476452,0.1318494971496451,-0.29862955580097583,0.6569772363469865,0
ppt_267,Linda,1.0450646927809417,-0.5086486832691756,-1.2357042152449826,-0.3017079574361717,-0.3598086747061914,0
ppt_268,Antonio,-0.017592423114182826,1.075863169444619,-1.0688601813929612,1.9595558408553386,-1.3888957860644595,1
ppt_269,Brittany,-0.35814087084398444,1.3353975924177424,0.18797458515046989,1.494412424308256,-0.6771797196849323,0
ppt_270,Shaheera,-1.9595663237540653,-0.29576778183696995,-0.7149790107623416,0.21007028612489514,0.22681922418161202,1
ppt_271,Melanie,0.4814619266837118,-0.8578586684863271,-0.9899791827813553,-0.2358640454082628,-0.0926482462061309,0
ppt_272,Katalina,1.9930231467645136,-0.6415705786740047,0.24616740026483627,-1.5727112804920145,1.7168491585109702,0
ppt_273,Trent,0.26969926210563144,-0.07191664057869533,0.3952958011830579,-1.2830980068341287,0.9577501185125444,1
ppt_274,Nicholas,-0.4891554429710195,0.17238190235575823,1.2580156152596522,-0.32244649940543685,-0.255447372982956,0
ppt_275,Arizona,-0.17508076317507887,1.7310878577233022,-2.8646264175890046,0.6448899131722785,-1.4064011147808202,0
ppt_276,NA,0.3719081773100187,0.20604381138178116,0.9920209440376984,-1.2445814569112978,0.1422621620183685,0
ppt_277,Haleakala,0.2258968871665084,-0.7302836586140362,-0.47667377129097827,-0.3049498068235125,0.2695565027706401,0
ppt_278,Valerie,-0.132839160468279,0.6923935917882171,0.11660575213002886,-0.2724874560353323,0.03813142811081973,0
ppt_279,Jenny,-0.9896511467203085,1.701759754607098,1.9822269319393013,0.8451235628471969,1.0324108834691632,0
ppt_280,NA,-0.218064858239569,-1.7515874683160804,-1.1205810537056646,0.4797771154006727,-0.8004796556520902,0
ppt_281,NA,0.4982339795864956,-2.154826570851627,-0.6664283384629093,-0.5716268087724626,0.8602500518311867,1
ppt_282,Kebrina,0.4531802495894475,-0.7978101992542445,-1.7289921514877553,-0.4625716430724642,0.3442746987125557,1
ppt_283,Eyerusalem,-1.2056924385307373,0.7300854590607827,-0.8635317103236189,0.3981514471774397,-0.7860979014573739,0
ppt_284,Christopher,-1.2150964104937443,-0.13277613465193433,0.02700082604395441,0.4323683827932536,0.035907149690981854,0
ppt_285,Drew,0.4445198790519334,0.7388545406156531,0.8849955999879962,1.505491127771195,-0.03278658242707844,1
ppt_286,Sarah,-0.5305522659686016,-0.33995858029319503,-0.3972394321422248,-0.2692229396172052,0.8229785449186231,1
ppt_287,Faarooq,-2.224964394157853,-1.610281436446394,-1.3322086879305859,-0.8800599704429825,1.1585724312135939,0
ppt_288,Abdulradhe,0.364291329182266,0.09557849605966433,0.356149958424168,-0.005945085742142706,-1.7710027879241141,0
ppt_289,NA,2.0082833106506004,-0.05363116788947719,-1.23501338145286,-1.8330887032611214,-0.1253984941671237,1
ppt_290,Kaitlyn,1.2554766062548002,1.6305387225006909,-0.7218335916787402,0.08909540912833772,0.11951793583736424,0
ppt_291,Alexander,-0.6994142372518993,-0.8884677691261678,0.6353321997115244,0.6297027670358644,0.9582124358922104,0
ppt_292,Michael,0.09079870528696964,1.4422641317319713,-0.23859750377615604,-0.36846991012032215,0.7617262877130193,0
ppt_293,Abdul Baasid,0.7514264831089758,-0.7240276731528419,-0.8338543718429624,0.48487655712449207,-0.15583577789677866,0
ppt_294,Saleem,-0.37650672368809174,-1.1793006777336483,0.5909186435678145,-0.6528875418710013,-0.9720893962685615,1
ppt_295,Muntasir,0.33880226477396275,-0.27462748776100726,-0.8331979686175442,0.9038819744339797,-0.24298717680041235,1
ppt_296,Siey'Reaq,-0.6760259760179663,-0.7778456879577595,0.3576552745185606,-0.46428027510667236,1.0986265523609693,0
ppt_297,Beau,0.24568088664991453,-0.4759617400519424,0.0723749089170894,1.9194456766284171,-0.9528554444212731,1
ppt_298,Trevor,-0.5067250340229994,-0.2763990598562486,-1.0555913833189658,-0.19822884530109083,0.920680381036311,0
ppt_299,NA,0.46266104305287614,-0.21028965431041355,0.5032882844236788,0.5563065450815539,1.5812370690286148,0
ppt_300,Mubaaraka,0.5572234163222527,0.7198847580433216,-0.780497888280806,0.661338294244198,1.017102756385951,0
ppt_301,Maria,0.5771772422530077,-0.049040141855380956,0.811785789206189,-0.8335767440965512,-1.0417499157240837,0
ppt_302,Cameron,-0.6941052138018101,-0.05728194135720224,1.0181011916035634,0.5213897680815464,1.113137271313724,1
ppt_303,Badruddeen,0.3402298406260422,-1.0989258257328047,2.106090248949153,0.6929983459800232,0.923332816398676,0
ppt_304,Shantice,0.5055733231051348,1.5929471240633584,-0.26171390445807663,0.369373037451243,-1.607910959836709,0
ppt_305,Heidi,-0.5173167725109911,-0.3697023595730029,-1.3126397417175708,1.375690641740621,0.178353400452207,1
ppt_306,Shilo,1.7111466420229438,-0.5740842211178261,0.31762586031803636,-0.38230678952423675,-1.4820473142010315,1
ppt_307,Elmy,1.3475145389436847,1.4682548701191278,1.423476049481003,-0.5051370749047365,-2.985325115236905,1
ppt_308,Kara,0.15024377429301705,0.16976369671978098,0.5528889638195656,-0.48211436451057255,1.656523294215881,1
ppt_309,Eunicia,0.1573154080970568,-0.27244137469489454,2.5038297053919423,-2.086622848065982,-1.2668163678363464,0
ppt_310,Megumi,-1.7822936105697562,-2.347098100826411,-0.8171704546122368,-1.8368616935212398,2.811992239280915,0
ppt_311,Erin,0.14483579768463417,1.1640089969370666,-0.10257279205772506,0.5649773763037994,0.30965546861100657,0
ppt_312,Yiuchi,1.2627369342944825,0.4200620718797018,-0.3876759263012596,1.1792668921862912,-2.1204742268620365,0
ppt_313,Julia,-0.0677280327728845,0.1637437115627034,-0.27602311024506687,1.6794885403665496,-0.04298698568527134,1
ppt_314,Tashari,-1.6966861527342456,1.1332615018217589,-0.2824917388494692,0.5767911175270883,0.1775847939066441,0
ppt_315,Richard,1.2595765066834899,-1.2246549824745465,1.0814277049007257,0.47845589665789606,1.5769975769699562,0
ppt_316,Aaron,1.2077118266411397,1.347572426456442,-1.7968459027273596,-0.5185593644514241,0.6437755691594009,0
ppt_317,Nooriyya,-0.27090720713734956,-1.4126326171545645,0.7265975187624121,-1.3533865467403523,-0.4686011751241141,0
ppt_318,Jaylynn,-0.21948370241394038,-0.0048334573870686464,-0.7099011414158934,0.20042277533107017,-0.3385819266316322,0
ppt_319,Chimmoua,0.17287179081803206,0.03632413488547485,-0.058954650724015976,-0.7101460273001404,-0.8818055486922705,1
ppt_320,Farhaan,-1.267360099598938,-2.1817548345182787,-0.1360258656529465,0.5670604420555794,-0.4139853829774595,0
ppt_321,Daniel,0.9546969822667165,-0.5080784382084935,-0.8696842700517797,1.9984671754971273,0.4998895659262472,1
ppt_322,Jonathan,0.0021223494139004807,-0.033106347416960814,1.532735210699943,0.14949311335119625,-1.8142604539803207,1
ppt_323,Jaylyn,0.3357916058143463,1.636419549887516,0.8124129045680546,1.6943612387544147,0.9257757065303787,1
ppt_324,Bassaam,-1.0632804611568254,0.5203427931529931,-0.5426837908572457,1.628263519339496,-0.09910802466240881,1
ppt_325,Faadil,-0.7706654923675941,1.1399500824134714,-1.0005747483849268,-0.8113400863033033,0.2022158783300535,1
ppt_326,Kacey,-0.16720145017170476,-0.4854587524912911,-0.3607563879950113,-1.8930251884273113,-0.5940783407160388,1
ppt_327,Raphael,-0.1344028732104252,-0.27474569241502156,1.012019655023859,0.7023057227325293,1.7074635053299656,0
ppt_328,Derek,0.05622989056908816,1.2954372419074165,0.6747698521702674,0.2619760899194385,-0.7063710367805599,0
ppt_329,Rodolfo,-0.5905898482212183,-0.5166224897057895,-1.1657377599357093,0.7529977668969411,0.546202634435912,1
ppt_330,Deaunzre,0.874957851667348,0.46361871563297574,1.315437454239757,1.2895351871220941,-0.35751934914293093,0
ppt_331,Cheyanna,0.48475514544206083,0.741738243607249,0.4261958864513997,0.8181064723384243,-0.9209844954056245,1
ppt_332,Mireya,-0.8419901011837639,0.5565237332340938,0.9458608105847873,0.37686054734972163,1.1929644252341567,0
ppt_333,Amanda,-0.6502889563076261,-2.485280263959439,-2.423731754245426,-3.1862449428505855,0.5888667519475811,0
ppt_334,Karen,1.8785606948293039,0.27401675982794155,-1.6437589033341975,-0.3436714456442905,-0.45320699893339816,1
ppt_335,Christofer,0.9240404484587826,2.4851337795408837,0.2544025962135428,-0.06159272891530475,-1.869095867899008,1
ppt_336,Brenda,0.011967871632091284,-0.1683500579122268,-0.2933225124359321,-0.208614108555285,-0.022885246459167202,0
ppt_337,Nicholas,0.2670215104857309,0.5538019845867188,1.0220979489185598,0.5819352216945728,-0.5217938999761088,1
ppt_338,Bryce,-0.9429563483533133,0.48024186006888303,-0.5015978927599349,0.36378096836896645,0.2623401267322824,0
ppt_339,Maxwell,1.0589106741966232,-1.633736296734719,-0.12444887269635903,-0.2439956862351927,-0.6285133047023279,1
ppt_340,Clinton,0.07419937835458719,-1.0202032993239238,-1.060572413924797,-1.3550278393056394,-1.325552469476962,0
ppt_341,Malachi,0.6269072310239162,-1.6781783401997976,-1.1238067523897162,-0.20266684187486805,1.0309013802047375,1
ppt_342,Vivian,0.725972276741296,0.4540953498183202,0.31131559916694357,0.003909593733452953,-1.2448139458299565,1
ppt_343,NA,0.10031359429584509,-1.2657014535807507,0.8961760660654144,-1.4011074357080167,-1.7928421802998802,0
ppt_344,Abdul Ghafoor,1.0990172381386896,1.606470017478561,0.079619774093597,-0.12979591638065568,-0.41312857661873365,1
ppt_345,Mckayla,0.5464325349849792,1.262853233271757,-0.05801577937341292,0.9262777605345266,0.6731103108887286,1
ppt_346,NA,-0.47029299354522547,0.8910361338109949,-1.3601121334545503,0.8082514022917808,0.7780126549694159,0
ppt_347,Karim,-0.9429232130496472,-1.2364430309715166,-0.3076075977574368,-0.351410327977598,-0.8509915435268894,1
ppt_348,Elaine,0.3896923838900711,-2.5106256796673216,-1.4276997035286592,-1.6037838099913964,1.0519750323823367,1
ppt_349,Alexander,-0.010870780384266625,-0.16477331211659763,-0.39508446790058305,-0.30421674804704635,0.27627555430291245,0
ppt_350,Shane,1.18382974416858,-1.031395502651303,-0.576129351705222,0.8103843421277452,-0.2783257896361499,0
ppt_351,Jenna,0.5878068139286304,-0.29155944712298787,-1.2752545140710074,-0.9808298770500526,-0.811062539221529,1
ppt_352,Anna,-1.378315564831178,0.6052453081791063,-1.6642274744828205,2.0047757567326947,0.4463909116096188,0
ppt_353,John,-1.613256845155279,0.15098286290779944,-1.2040438574455223,-0.2764113933459379,-0.9602257868809972,0
ppt_354,NA,-0.28341614765754003,1.683270093930581,-1.7551258838063224,-2.0385011234824186,-1.5607498974163596,0
ppt_355,Gabriella,-0.7421457704897614,0.5462666396128691,1.6339662789236407,-1.259739310710894,0.20735613356466037,1
ppt_356,NA,1.3447051537324863,-0.32179707161808613,1.8250882895670564,0.845596919096306,-0.5216901983296868,0
ppt_357,Kyle,-0.6884497654625221,-0.43489457697167894,-1.5740162782247384,0.020345301670419345,1.3204145524030555,0
ppt_358,Robert,-0.37074451970502237,-0.014338528325333732,-1.7751554862796515,1.2009155356172672,0.83772781909708,-99
ppt_359,Micah,1.1618377005397809,1.634321910570815,-0.03046667565946077,-1.1150162235542675,-0.5318598121891834,0
ppt_360,Mumina,0.8951367685327544,0.3939321405129214,0.22810246733048753,1.6984088294675601,-0.8357127680976719,0
ppt_361,NA,-0.6680943660946447,0.4043203457002749,0.4727859733945872,0.7015061434940668,1.1440697759955651,1
ppt_362,Anthony,0.13892298840875242,-0.43421269556658065,0.5689946107356114,-1.6205418173377126,0.9014626060918822,1
ppt_363,Ashley,-0.6283423877736765,-1.1791465272945132,-0.5624981271576516,1.445403091502706,2.940094771656561,1
ppt_364,Kalene,0.11968867048425327,0.9035940052813097,-1.1957922335179028,0.6197389939831903,-0.8056231116349759,0
ppt_365,Gabriella,1.1773321042189513,0.07969399507584456,-0.5701667384400328,0.8962686544093735,-1.4627758118118883,1
ppt_366,Savon,-0.056769109238065336,-1.2218309978012452,0.2586150738267126,0.49945929157423496,-0.1099429410469148,1
ppt_367,James,-0.6832888762778002,-0.3888460613098375,0.5031681324183225,0.0069258930144177775,-2.197371270952717,0
ppt_368,Katheryn,0.9886983124391958,1.3441962501386628,-0.45267295082705344,0.10887855723299711,1.456639282222578,0
ppt_369,Jason,-0.7519115354893713,-0.6033220343536232,-0.2200353511350484,-0.858645504998345,0.28961719632598537,0
ppt_370,Stefan,-0.23019295840125492,0.3555561437650311,0.14772263147662817,1.592323856797338,0.18337581849535065,0
ppt_371,Deijone,0.4380903182546134,0.5293925724962683,1.983690530655702,-0.20317290901106028,-1.0074420588851254,0
ppt_372,NA,-0.7791088485774705,0.31946657177061694,-1.369115695677561,1.1305377059093613,0.968204134419542,-99
ppt_373,NA,0.9409739387229336,-1.5900046557130232,-2.0761983889311,-1.39003886770266,-0.3884875683431483,0
ppt_374,Ana,0.6135970472053924,0.28881525866244834,-0.3692678743548821,0.09914754299777259,1.1940537679361016,0
ppt_375,Kylie,3.2166104542615903,-0.3129898871650539,0.9154098478276574,-1.2208260844862449,0.1017390876454279,1
ppt_376,Celestina,0.6381638100684235,1.3833175108584148,2.5319907422078485,0.06065908173672641,-0.09539458008381048,1
ppt_377,Omar,0.9878658343066178,-1.0134856416756834,0.2564055305575297,0.08588299795882053,0.07712253156851857,1
ppt_378,Hector,-0.16324303084625277,-0.11492340825418683,0.6935362756598623,1.317091843436097,0.4094185392138265,1
ppt_379,Soyeun,0.0031138127020908057,-1.8059899476384091,0.021115605874318277,-0.6374723090056205,0.24105528116923483,0
ppt_380,Bayley,-1.5997931016221185,-0.3347666342598859,-0.7486860258686134,-0.0834767118735611,-1.7913454698393108,1
ppt_381,Ivan,-0.6159584778366552,-0.22852962308606922,2.0538556535180064,1.442227038831963,-0.215421613243975,0
ppt_382,Jacob,-0.9842482600626529,0.6857971226567562,-1.4905378058660212,1.1597832044458172,1.0668489273014348,0
ppt_383,Jacoby,0.6444732778490772,0.3852138055866865,-0.2386653050116201,0.7282391358505027,-0.9296505188048964,0
ppt_384,Aaisha,-0.527842950323487,0.13826545889651146,-0.3472379911648743,-1.4693654689422322,-0.16665874886008705,0
ppt_385,NA,-0.5795869491942928,-0.4117549359792577,0.9899390610735023,-0.13402895128410622,0.49959197177391657,0
ppt_386,Ryan,0.7896834851757387,0.6731736190553492,2.2394100271567323,-0.16617036541718752,1.2620485387505134,0
ppt_387,Andrew,-0.02521320126584684,-0.5767184476883662,-0.03578587469644774,0.4450328079109884,-0.5405922502659927,0
ppt_388,Mashal,-1.5441375604364518,-0.9273072060448359,1.0500042955904847,-0.7315772274564077,-1.7694903361756997,1
ppt_389,Alex,0.4277203869259768,0.009160219600938924,1.0389227652991588,1.566047512804681,-0.15354300648118255,0
ppt_390,Jeremy,-0.745220045035914,-0.554627205732841,-0.24784893903357294,-1.0993067686787183,0.5482299043248882,0
ppt_391,Amanda,-0.5291233424004934,0.7181940106294068,-0.7612363102368093,1.3384856479783673,0.05667695852628151,0
ppt_392,Nadeem,-0.306447095945674,-0.7683630556047925,-1.7075074418172473,-1.008728493335408,0.3031462107671029,0
ppt_393,NA,-1.048485250897304,-2.0839720998630877,0.20586101870108095,-0.39039054495176234,1.624438264109137,1
ppt_394,Annais,-1.2772539362315876,1.288460992312831,0.4016024840178039,0.734769222058414,-0.028366233099784484,0
ppt_395,Ashlee,-0.3520420382684755,-0.30238629678673973,0.5370448918988631,-0.554800547278175,1.7761201293035132,1
ppt_396,NA,-0.1629180397194922,0.8541858595666713,-1.1619498193391697,1.6932046919798598,0.2431936042444019,0
ppt_397,NA,0.12179089670820036,-1.1550808144108355,1.3701021805235167,-1.3888373627198738,-0.9403553455047309,1
ppt_398,Julliene,-0.8666754708726027,-0.7068607852264552,1.068333886580078,1.6452929328210777,-1.0066398926515323,1
ppt_399,Leticya,-0.4764744051306554,0.27270163342245446,1.875814991136568,-0.1501776125257764,-0.7763217348068016,1
ppt_400,Mushtaaq,0.811505365734448,0.28354306014826947,0.6200288441473044,0.6104126659797228,-0.5341053993702539,-99
ppt_401,NA,-0.5322425067921384,1.066719905166255,0.49147720793297917,-0.604967624950274,0.36933020666650423,1
ppt_402,Andrew,0.5014005418848942,-0.9260821299364331,-0.7666799739482413,0.2280622171168038,1.663680903887978,0
ppt_403,NA,-1.0980685305778253,-0.38762802277799824,1.1449035125798583,-0.29732083413832844,0.5669096083807682,0
ppt_404,Furqaan,0.197431966046158,0.16401128483729996,0.02230794313190328,0.8741752266508036,2.0657022788011896,0
ppt_405,Farha,0.22384464984338748,-0.40989500540187884,1.5033199693065047,0.875378323385416,-0.2687146637141772,1
ppt_406,Ian,0.8948005661909861,0.5536411789866209,-0.6847291682461968,1.8773017989224343,0.6008978898318369,1
ppt_407,Amanda,1.2476690562100048,3.119541260677847,1.2321373087417793,-0.46455992008441255,-1.7625636681010242,1
ppt_408,Sydney,0.09934500535182551,0.8155762000638519,-0.835867589792299,0.44089728779132903,-0.8647811078944275,1
ppt_409,Natalie,-0.2162527816266635,-0.29511121615029495,0.7483418052593045,0.7237915287576758,-1.065368265631661,0
ppt_410,Ismaeel,0.7609237288954842,0.7493124068964512,0.8483245080595128,-0.15118973107987244,-1.6884921186831072,0
ppt_411,Amanda,-1.6187337247345255,1.3713974033938077,0.9232123999115041,0.20304720934415216,-0.2735025610396672,0
ppt_412,Brittany,-0.12003423732588427,-0.7509774733390697,-1.191928814758048,0.5356450151302713,-0.5090613718704261,-99
ppt_413,Hana,0.7423830189271281,1.2633153341573173,0.4654999705661167,0.9887013520390084,-1.0473895042559616,1
ppt_414,Kathryn,-1.037154284789188,-0.5961080718598694,0.30573227075755655,0.7506030084681141,-0.15079242046875538,0
ppt_415,Reyez,1.6117792196694238,1.3160275391189675,0.012800812948475368,1.2946204761966595,0.5633007938178579,1
ppt_416,NA,0.12626225311125217,-0.5597942663783249,-0.7757362386354593,-0.6350152908209636,1.161133450712785,1
ppt_417,Uwais,1.7154596320117537,-0.22162797855426294,0.3857964988956607,2.288944537700354,-1.1642723298592128,1
ppt_418,Vince Eufred,-1.7728907260942584,-0.39388074381737515,-0.4858820900923053,-0.06682608014619418,0.6747660564490753,0
ppt_419,Jeffrey,-0.5754310094635937,0.5222793287807292,0.693293118809416,1.4044932312854008,-0.9039341666542707,0
ppt_420,Anjelique,0.9487346602863789,0.6076688110732424,-2.212375138098128,-0.19636421947658614,0.7992007386102091,0
ppt_421,Noah,-0.5529143949653335,-1.0158923769023387,-1.8601253393807629,0.45225324497710573,-0.434577203072499,0
ppt_422,David,-1.4634233829601841,-0.30630229068222015,1.8645390716956391,-0.6126352428179367,0.4528584167027432,0
ppt_423,Megan,0.6554846800215989,-0.9388748374523288,0.4070419040660441,-0.6327475394522604,1.2875933695718675,0
ppt_424,Manaara,-1.896372098281319,0.03341379256524784,-0.5125027871119203,1.7107370464312714,1.022264201381635,0
ppt_425,Delilah,0.5361814350904825,-0.9093904939863107,-0.07204761534009747,-1.5142315366899273,-1.946220515323037,0
ppt_426,NA,-0.8120181265998915,0.026335849845284826,0.8046310994437246,1.4520236968287596,1.4551308047251628,0
ppt_427,Elijah,0.45865178389608235,-0.39778053284784437,0.049529639632057226,-2.436370065238369,-0.39011168102048177,1
ppt_428,Steven,-0.39789410776517675,0.21034329838845367,1.2894991069775519,-1.7082161761917658,0.39225914445869475,0
ppt_429,Taichan,0.14594763544031777,-0.9140409615137584,0.8412115484170815,-0.4305506123499789,0.18657890680998823,1
ppt_430,Kaleah,0.8726289870697957,-2.090678455362569,-0.5486955241395182,-0.9861522114298511,0.7398989684457328,1
ppt_431,Allison,-1.2643725488292963,-0.582056220367144,-1.3923543976667416,-0.738622089205325,0.7363945613537873,0
ppt_432,Jiair,-0.858574343278599,0.9476348954829164,0.35552384358647093,0.6329765332537568,-0.9797815585671581,0
ppt_433,Karen,-0.38952158059834274,-0.5810719413732973,-0.13724394468844772,-1.9444437413228735,-99,0
ppt_434,De'Ajia,1.6541554935904135,-0.47341496461254645,0.5815641773094273,0.5076022222343238,-1.9531643692107046,1
ppt_435,Nena,0.4359437747473204,0.7953836504569208,-1.2231974716490241,0.46460391033827936,-1.0887346715592026,0
ppt_436,Alejandra,-0.4622186320161059,-0.8467395409828101,-0.2399795070338752,0.36314180602059926,-0.6297355817864332,1
ppt_437,Cody,0.42898110686704954,-1.6017608372632923,0.091029125399949,-1.591645605213926,-0.45123211931703205,1
ppt_438,Hasnaa,1.032582311427143,-0.8599919438686414,-0.6621613307586375,-1.9870658229775107,-1.3537670477866117,1
ppt_439,Oshella,-0.30696654940573836,-0.7978136856491257,0.8137470529845989,1.258812703141206,0.2532449121008118,0
ppt_440,NA,0.4037591942039385,-1.138865868818638,0.3058036024833652,-0.48234743530721597,-0.8485617791978873,1
ppt_441,Lisa,2.8260588262247346,-1.15393628027011,1.867098565273647,-1.0191881924749377,0.1800002862235282,0
ppt_442,David,0.10652122921723904,-0.1493372976765206,0.18140445268048083,-0.07676783885616886,1.15790995489372,0
ppt_443,NA,0.4581909218995349,1.0856043042605474,0.7589165204513826,-1.6467362505355456,-0.5069306399764767,1
ppt_444,Hoang,0.47653126370772614,1.0676716324075481,0.9660532862257246,-0.42141040879883834,0.007420560289360593,1
ppt_445,Nicole,-1.2636974968719348,-1.0698399570211174,-0.9412652113801466,-2.0486350000596203,0.016931912161260998,1
ppt_446,Rhonda,0.6098044361485303,-0.37273970340176527,0.06758632690471496,0.8518851512712756,-0.1430224137734469,0
ppt_447,Olivia,0.7034132112613175,-0.23268693050468262,0.33203183093348204,-1.1274214387838328,-1.068421344446617,1
ppt_448,Alexa,-0.8617060712169289,-0.033407789849976326,1.2295381597184878,0.2549902105544551,1.181047170409902,0
ppt_449,Michael,1.220084156161968,-0.8166681252019478,0.797991870213175,0.6921949665626093,-0.5812204586222649,1
ppt_450,Kristen,-0.2123031220968174,0.6649162764557485,-0.17786163216069412,0.7163597493079471,0.5152543453944921,0
ppt_451,John,1.1344764795520181,-0.1468508334745694,-0.07373575041845505,-0.31896391950264286,0.05871473348414653,0
ppt_452,Arianna,-0.022637679091997327,2.550688525939225,0.23878480484126718,-0.21062446633864346,-2.090786528407476,0
ppt_453,Demetrius,-1.8090117392992207,-1.4033905103074376,0.005927650931734929,-1.6047322097195438,1.6072113654062565,0
ppt_454,NA,-0.7985276938080875,-1.5443914507685301,1.7545987490364674,0.5224198977534171,0.02145952532793798,0
ppt_455,NA,-1.4721473225759585,-0.06361623542333994,-0.003205010930501075,0.15096971614342877,0.8685441093737497,0
ppt_456,NA,-2.028237805440112,1.0338687657872163,0.7943876444737882,-0.3758800877058983,-0.8692817129848703,0
ppt_457,NA,-0.4700601232502913,0.4474746274426032,-0.10367909214960688,0.8887892631698607,-0.07133135395639356,0
ppt_458,NA,-1.8454490082061732,0.09763251994458133,-0.9944130176659076,0.6108757908160896,0.6094072486995888,0
ppt_459,Sara,-0.7045839269442836,1.3351810704175262,-0.6403181379678466,1.5736470005000502,0.4891616246432387,1
ppt_460,NA,0.08450769184104667,-1.3474588066815387,-0.07968594001187482,-0.8874947563910237,-1.561225860535694,0
ppt_461,NA,-1.1377373503675894,0.07892457434617982,-1.6981478469423599,-0.7661898839166406,0.28878845711207823,0
ppt_462,Mu'taz,0.2419560813203977,0.4387141171662392,-1.3800282232478187,2.313727794762207,-1.287908750978234,1
ppt_463,Bradley,1.1925003409695727,1.7637443531767232,0.859521663382172,0.004734208364636261,-0.7862009810406753,1
ppt_464,Alex,-0.45752591473232207,0.989727774182179,0.38824223941270897,-0.38174896915755113,-0.13442375563735318,1
ppt_465,Goretti,-1.0897010085401722,0.7562160014902504,0.8458962837680587,0.6842461490984308,0.3568344622611066,0
ppt_466,Logan,-0.13824392080464523,-1.2326722919996107,-0.07469162718023334,-0.5370794694769512,0.9199746435774921,0
ppt_467,Jonathan,0.4490896713310731,1.4942837098756057,0.047271423839912445,1.1019466211072886,-99,0
